name,x1,y1,x2,y2,classname
0795.jpg,426,82,565,221,face_with_mask
0795.jpg,691,270,766,345,face_with_mask
0796.jpg,708,29,951,272,face_with_mask
0796.jpg,533,593,605,665,face_with_mask
0797.jpg,248,115,527,394,face_with_mask
0799.jpg,407,240,522,355,face_with_mask
0800.jpg,809,279,859,329,face_with_mask
0800.jpg,612,239,665,292,face_with_mask
0800.jpg,646,317,712,383,face_with_mask
0803.jpg,509,83,559,133,face_with_mask
0804.jpg,566,247,619,300,face_with_mask
0804.jpg,531,43,588,100,face_with_mask
0804.jpg,59,172,122,235,face_with_mask
0805.jpg,612,369,674,431,face_with_mask
0805.jpg,770,420,842,492,face_with_mask
0809.jpg,756,951,828,1023,face_with_mask
0810.jpg,241,390,293,442,face_with_mask
0810.jpg,234,272,291,329,face_with_mask
0810.jpg,425,511,639,725,face_with_mask
0810.jpg,397,404,688,695,face_with_mask
0810.jpg,662,90,719,147,face_with_mask
0810.jpg,663,202,723,262,face_with_mask
0810.jpg,410,232,474,296,face_with_mask
0812.jpg,196,196,238,238,face_with_mask
0813.jpg,264,75,373,184,face_with_mask
0813.jpg,790,208,870,288,face_with_mask
0814.jpg,389,493,442,546,face_with_mask
0814.jpg,36,567,104,635,face_with_mask
0817.jpg,200,322,306,428,face_with_mask
0817.jpg,191,527,320,656,face_with_mask
0824.jpg,314,93,473,252,face_with_mask
0824.jpg,197,47,305,155,face_with_mask
0825.jpg,311,192,461,342,face_with_mask
0825.jpg,80,99,261,280,face_with_mask
0825.jpg,254,224,341,311,face_with_mask
0827.jpg,613,408,666,461,face_with_mask
0827.jpg,416,250,466,300,face_with_mask
0827.jpg,797,111,875,189,face_with_mask
0828.jpg,310,179,367,236,face_with_mask
0828.jpg,655,101,735,181,face_with_mask
0829.jpg,59,275,109,325,face_with_mask
0829.jpg,526,669,574,717,face_with_mask
0829.jpg,101,206,250,355,face_with_mask
0829.jpg,271,649,321,699,face_with_mask
0830.jpg,199,557,594,952,face_with_mask
0831.jpg,356,678,410,732,face_with_mask
0831.jpg,247,90,521,364,face_with_mask
0832.jpg,564,284,650,370,face_with_mask
0832.jpg,918,482,968,532,face_with_mask
0832.jpg,884,197,946,259,face_with_mask
0832.jpg,891,326,951,386,face_with_mask
0833.jpg,338,772,382,816,face_with_mask
0833.jpg,452,288,518,354,face_with_mask
0833.jpg,304,192,407,295,face_with_mask
0833.jpg,190,222,242,274,face_with_mask
0834.jpg,189,243,516,570,face_with_mask
0834.jpg,545,916,614,985,face_with_mask
0834.jpg,557,828,634,905,face_with_mask
0834.jpg,518,690,659,831,face_with_mask
0837.jpg,233,126,461,354,face_with_mask
0838.jpg,768,90,818,140,face_with_mask
0839.jpg,85,77,479,471,face_with_mask
0839.jpg,468,223,834,589,face_with_mask
0842.jpg,559,591,609,641,face_with_mask
0842.jpg,542,548,621,627,face_with_mask
0842.jpg,552,533,655,636,face_with_mask
0846.jpg,317,407,388,478,face_with_mask
0846.jpg,615,102,747,234,face_with_mask
0846.jpg,218,296,433,511,face_with_mask
0847.jpg,38,428,112,502,face_with_mask
0847.jpg,904,25,1001,122,face_with_mask
0847.jpg,404,179,547,322,face_with_mask
0848.jpg,502,211,561,270,face_with_mask
0849.jpg,668,83,728,143,face_with_mask
0849.jpg,3,351,113,461,face_with_mask
0850.jpg,489,243,545,299,face_with_mask
0851.jpg,412,218,494,300,face_with_mask
0851.jpg,523,66,689,232,face_with_mask
0851.jpg,352,225,616,489,face_with_mask
0853.jpg,230,207,294,271,face_with_mask
0857.jpg,480,174,566,260,face_with_mask
0857.jpg,431,527,492,588,face_with_mask
0860.jpg,406,138,505,237,face_with_mask
0860.jpg,489,251,570,332,face_with_mask
0862.jpg,543,290,622,369,face_with_mask
0862.jpg,371,357,446,432,face_with_mask
0863.jpg,301,865,361,925,face_with_mask
0863.jpg,154,139,223,208,face_with_mask
0863.jpg,169,217,255,303,face_with_mask
0864.jpg,292,195,631,534,face_with_mask
0865.jpg,656,46,709,99,face_with_mask
0865.jpg,312,79,404,171,face_with_mask
0866.jpg,910,458,960,508,face_with_mask
0866.jpg,306,646,378,718,face_with_mask
0867.jpg,710,318,760,368,face_with_mask
0867.jpg,281,487,484,690,face_with_mask
0867.jpg,703,336,754,387,face_with_mask
0869.jpg,773,256,987,470,face_with_mask
0869.jpg,518,77,575,134,face_with_mask
0870.jpg,16,405,66,455,face_with_mask
0870.jpg,472,54,559,141,face_with_mask
0870.jpg,398,502,612,716,face_with_mask
0871.jpg,425,261,525,361,face_with_mask
0871.jpg,425,322,549,446,face_with_mask
0875.jpg,252,111,305,164,face_with_mask
0880.jpg,621,752,679,810,face_with_mask
0880.jpg,42,428,117,503,face_with_mask
0880.jpg,538,553,608,623,face_with_mask
0881.jpg,363,232,428,297,face_with_mask
0883.jpg,1518,721,1586,789,face_with_mask
0883.jpg,707,1754,831,1878,face_with_mask
0883.jpg,1092,375,1328,611,face_with_mask
0883.jpg,121,1458,400,1737,face_with_mask
0883.jpg,44,49,119,124,face_with_mask
0883.jpg,537,43,624,130,face_with_mask
0883.jpg,773,377,932,536,face_with_mask
0883.jpg,1143,1301,1224,1382,face_with_mask
0883.jpg,1231,157,1403,329,face_with_mask
0884.jpg,234,90,306,162,face_with_mask
0887.jpg,56,634,103,681,face_with_mask
0889.jpg,868,337,918,387,face_with_mask
0890.jpg,518,63,573,118,face_with_mask
0890.jpg,610,272,658,320,face_with_mask
0891.jpg,37,332,87,382,face_with_mask
0892.jpg,115,209,203,297,face_with_mask
0893.jpg,354,144,535,325,face_with_mask
0893.jpg,120,110,252,242,face_with_mask
0895.jpg,132,139,352,359,face_with_mask
0900.jpg,393,93,523,223,face_with_mask
0900.jpg,290,97,431,238,face_with_mask
0902.jpg,46,93,206,253,face_with_mask
0902.jpg,797,438,956,597,face_with_mask
0902.jpg,955,518,1005,568,face_with_mask
0905.jpg,472,274,524,326,face_with_mask
0905.jpg,949,158,1001,210,face_with_mask
0910.jpg,192,354,269,431,face_with_mask
0910.jpg,697,171,769,243,face_with_mask
0910.jpg,120,189,223,292,face_with_mask
0912.jpg,316,242,376,302,face_with_mask
0912.jpg,444,228,521,305,face_with_mask
0913.jpg,271,480,374,583,face_with_mask
0914.jpg,225,196,597,568,face_with_mask
0917.jpg,602,1021,694,1113,face_with_mask
0917.jpg,65,985,224,1144,face_with_mask
0917.jpg,125,1001,257,1133,face_with_mask
0917.jpg,502,301,741,540,face_with_mask
0918.jpg,290,155,406,271,face_with_mask
0918.jpg,533,62,601,130,face_with_mask
0918.jpg,185,162,534,511,face_with_mask
0918.jpg,890,61,998,169,face_with_mask
0919.jpg,187,130,462,405,face_with_mask
0920.jpg,521,175,680,334,face_with_mask
0920.jpg,633,602,710,679,face_with_mask
0921.jpg,19,679,286,946,face_with_mask
0921.jpg,562,295,665,398,face_with_mask
0922.jpg,476,671,523,718,face_with_mask
0922.jpg,5,707,55,757,face_with_mask
0922.jpg,424,128,668,372,face_with_mask
0923.jpg,422,177,701,456,face_with_mask
0923.jpg,788,389,973,574,face_with_mask
0923.jpg,717,591,794,668,face_with_mask
0923.jpg,935,616,974,655,face_with_mask
0923.jpg,140,273,204,337,face_with_mask
0924.jpg,462,150,572,260,face_with_mask
0926.jpg,162,2,234,74,face_with_mask
0926.jpg,585,2,667,84,face_with_mask
0927.jpg,569,323,693,447,face_with_mask
0927.jpg,1242,289,1403,450,face_with_mask
0927.jpg,1290,277,1468,455,face_with_mask
0930.jpg,752,1371,787,1406,face_with_mask
0930.jpg,34,222,84,272,face_with_mask
0930.jpg,826,1125,878,1177,face_with_mask
0932.jpg,352,281,417,346,face_with_mask
0933.jpg,14,165,288,439,face_with_mask
0935.jpg,288,71,394,177,face_with_mask
0935.jpg,581,157,678,254,face_with_mask
0937.jpg,69,232,121,284,face_with_mask
0940.jpg,926,347,961,382,face_with_mask
0940.jpg,222,45,441,264,face_with_mask
0940.jpg,888,550,1031,693,face_with_mask
0941.jpg,369,503,420,554,face_with_mask
0941.jpg,884,1179,943,1238,face_with_mask
0942.jpg,546,297,619,370,face_with_mask
0942.jpg,327,60,430,163,face_with_mask
0943.jpg,366,165,640,439,face_with_mask
0945.jpg,846,139,971,264,face_with_mask
0945.jpg,613,203,827,417,face_with_mask
0945.jpg,69,403,344,678,face_with_mask
0947.jpg,315,317,368,370,face_no_mask
0947.jpg,599,256,731,388,face_with_mask
0948.jpg,481,347,557,423,face_with_mask
0948.jpg,576,393,700,517,face_with_mask
0948.jpg,589,448,692,551,face_with_mask
0948.jpg,560,364,747,551,face_with_mask
0948.jpg,695,348,909,562,face_with_mask
0950.jpg,476,212,701,437,face_with_mask
0950.jpg,623,499,709,585,face_with_mask
0952.jpg,537,342,1069,874,face_with_mask
0952.jpg,39,288,149,398,face_with_mask
0954.jpg,217,171,774,728,face_with_mask
0955.jpg,190,145,258,213,face_with_mask
0955.jpg,280,147,354,221,face_with_mask
0955.jpg,457,61,532,136,face_with_mask
0958.jpg,534,199,593,258,face_with_mask
0959.jpg,69,66,208,205,face_with_mask
0959.jpg,289,188,392,291,face_with_mask
0962.jpg,601,270,726,395,face_with_mask
0962.jpg,575,427,699,550,face_with_mask
0969.jpg,440,212,559,331,face_with_mask
0970.jpg,249,36,302,89,face_with_mask
0972.jpg,294,191,868,765,face_with_mask
0973.jpg,209,452,256,499,face_with_mask
0973.jpg,893,665,943,715,face_with_mask
0973.jpg,534,22,584,72,face_with_mask
0973.jpg,450,670,500,720,face_with_mask
0973.jpg,638,46,710,118,face_with_mask
0975.jpg,359,430,423,494,face_with_mask
0976.jpg,630,400,693,463,face_with_mask
0978.jpg,268,126,417,275,face_with_mask
0978.jpg,894,366,1024,496,face_with_mask
0978.jpg,968,458,1020,510,face_with_mask
0978.jpg,765,398,868,501,face_with_mask
0982.jpg,137,163,195,221,face_with_mask
0983.jpg,683,315,766,398,face_with_mask
0983.jpg,900,377,987,464,face_with_mask
0983.jpg,1015,280,1068,333,face_with_mask
0983.jpg,419,658,479,718,face_with_mask
0984.jpg,120,611,180,671,face_with_mask
0986.jpg,725,111,777,163,face_with_mask
0986.jpg,231,214,284,267,face_with_mask
0987.jpg,400,236,458,294,face_with_mask
0988.jpg,759,491,834,566,face_with_mask
0991.jpg,122,346,225,449,face_with_mask
0992.jpg,539,256,602,319,face_with_mask
0993.jpg,667,25,715,73,face_with_mask
0993.jpg,502,313,558,369,face_with_mask
0993.jpg,244,677,297,730,face_with_mask
0993.jpg,173,394,230,451,face_with_mask
0994.jpg,95,68,289,262,face_with_mask
0995.jpg,96,608,232,744,face_with_mask
0995.jpg,1048,108,1312,372,face_with_mask
0995.jpg,979,756,1036,813,face_with_mask
0995.jpg,502,351,627,476,face_with_mask
0998.jpg,379,103,667,391,face_with_mask
0999.png,370,478,420,528,face_with_mask
1000.jpg,394,80,823,509,face_with_mask
1002.jpg,243,58,350,165,face_with_mask
1003.jpg,777,381,847,451,face_with_mask
1004.jpg,794,118,1140,464,face_with_mask
1005.jpg,100,1037,172,1109,face_with_mask
1006.jpg,242,317,350,425,face_with_mask
1007.jpg,399,212,453,266,face_with_mask
1011.jpg,131,452,181,502,face_with_mask
1011.jpg,384,277,775,668,face_with_mask
1014.jpg,678,438,742,502,face_with_mask
1016.jpg,446,449,527,530,face_with_mask
1019.jpg,159,93,360,294,face_with_mask
1020.jpg,1274,210,1331,267,face_with_mask
1020.jpg,947,17,1012,82,face_with_mask
1020.jpg,1283,72,1330,119,face_with_mask
1020.jpg,1188,331,1244,387,face_with_mask
1020.jpg,1020,182,1069,231,face_with_mask
1021.jpg,172,395,247,470,face_with_mask
1021.jpg,171,133,378,340,face_with_mask
1021.jpg,406,58,547,199,face_with_mask
1022.jpg,8,33,100,125,face_with_mask
1022.jpg,192,160,396,364,face_with_mask
1023.jpg,334,746,400,812,face_with_mask
1025.jpg,146,243,629,726,face_with_mask
1026.jpg,511,1326,670,1485,face_with_mask
1026.jpg,812,690,927,805,face_with_mask
1027.jpg,178,374,238,434,face_with_mask
1027.jpg,64,54,227,217,face_with_mask
1027.jpg,118,46,286,214,face_with_mask
1029.jpg,67,177,599,709,face_with_mask
1030.jpg,519,677,576,734,face_with_mask
1030.jpg,505,699,571,765,face_with_mask
1030.jpg,249,339,314,404,face_with_mask
1030.jpg,413,224,537,348,face_no_mask
1034.jpg,129,125,446,442,face_with_mask
1039.jpg,291,207,415,331,face_with_mask
1040.jpg,49,273,183,407,face_with_mask
1042.jpg,640,293,753,406,face_with_mask
1042.jpg,503,1135,573,1205,face_with_mask
1042.jpg,356,526,709,879,face_with_mask
1043.jpg,876,80,936,140,face_with_mask
1044.jpg,572,120,675,223,face_with_mask
1046.jpg,321,196,385,260,face_with_mask
1047.jpg,535,255,595,315,face_with_mask
1048.jpg,270,505,356,591,face_with_mask
1051.jpg,546,125,599,178,face_with_mask
1052.jpg,221,186,843,808,face_with_mask
1057.jpg,1096,258,1144,306,face_with_mask
1057.jpg,672,565,730,623,face_with_mask
1057.jpg,1085,89,1122,126,face_with_mask
1057.jpg,862,341,939,418,face_with_mask
1059.jpg,202,641,358,797,face_with_mask
1059.jpg,895,4,1152,261,face_with_mask
1061.jpg,296,200,350,254,face_with_mask
1061.jpg,258,370,308,420,face_with_mask
1061.jpg,280,40,340,100,face_with_mask
1061.jpg,477,106,539,168,face_with_mask
1061.jpg,250,136,374,260,face_with_mask
1062.jpg,114,350,162,398,face_with_mask
1062.jpg,492,81,556,145,face_with_mask
1063.jpg,612,130,902,420,face_with_mask
1063.jpg,530,427,675,572,face_with_mask
1063.jpg,1359,921,1446,1008,face_with_mask
1063.jpg,646,414,1119,887,face_with_mask
1063.jpg,1315,245,1681,611,face_with_mask
1063.jpg,1086,1121,1165,1200,face_with_mask
1063.jpg,1119,990,1199,1070,face_with_mask
1063.jpg,35,843,87,895,face_with_mask
1063.jpg,1232,1273,1282,1323,face_with_mask
1064.jpg,810,679,860,729,face_with_mask
1064.jpg,2162,812,2212,862,face_with_mask
1064.jpg,1825,1602,1897,1674,face_with_mask
1064.jpg,1680,1596,1767,1683,face_with_mask
1064.jpg,1393,674,1454,735,face_with_mask
1064.jpg,2618,480,2748,610,face_with_mask
1064.jpg,1448,460,1867,879,face_with_mask
1064.jpg,2612,1062,2855,1305,face_with_mask
1064.jpg,2800,814,2920,934,face_with_mask
1064.jpg,2032,1046,2092,1106,face_with_mask
1064.jpg,1944,687,2067,810,face_with_mask
1064.jpg,1650,1158,1784,1292,face_with_mask
1064.jpg,2308,72,2362,126,face_with_mask
1064.jpg,2735,882,2818,965,face_with_mask
1064.jpg,1880,677,2035,832,face_with_mask
1064.jpg,1297,957,1350,1010,face_with_mask
1064.jpg,2536,459,2639,562,face_with_mask
1064.jpg,2675,636,2747,708,face_with_mask
1064.jpg,1339,1067,1459,1187,face_with_mask
1065.jpg,513,424,589,500,face_with_mask
1066.jpg,63,174,532,643,face_with_mask
1066.jpg,500,347,649,496,face_with_mask
1068.png,211,182,543,514,face_with_mask
1071.jpg,74,40,124,90,face_with_mask
1076.jpg,172,141,234,203,face_with_mask
1076.jpg,102,110,161,169,face_with_mask
1077.jpg,91,1699,151,1759,face_with_mask
1077.jpg,1479,362,2011,894,face_with_mask
1077.jpg,1300,1654,1350,1704,face_with_mask
1077.jpg,1052,1382,1102,1432,face_with_mask
1079.jpg,180,221,550,591,face_with_mask
1079.jpg,557,181,794,418,face_with_mask
1080.jpg,74,246,352,524,face_with_mask
1081.jpg,137,175,238,276,face_with_mask
1083.jpg,174,160,226,212,face_with_mask
1085.jpg,3034,816,3106,888,face_with_mask
1085.jpg,1207,1827,1367,1987,face_with_mask
1085.jpg,3347,843,3412,908,face_with_mask
1085.jpg,1265,1711,1357,1803,face_with_mask
1085.jpg,3490,362,3704,576,face_with_mask
1085.jpg,1277,2760,1462,2945,face_with_mask
1085.jpg,983,2749,1185,2951,face_with_mask
1085.jpg,3812,2459,4014,2661,face_with_mask
1085.jpg,1345,2705,1442,2802,face_with_mask
1085.jpg,1460,1912,1592,2044,face_with_mask
1085.jpg,3237,2294,3415,2472,face_with_mask
1085.jpg,3337,2428,3440,2531,face_with_mask
1087.jpg,446,158,634,346,face_with_mask
1087.jpg,469,515,641,687,face_with_mask
1088.jpg,104,792,154,842,face_with_mask
1088.jpg,308,171,563,426,face_with_mask
1088.jpg,519,109,569,159,face_with_mask
1088.jpg,90,853,179,942,face_with_mask
1089.jpg,582,242,685,345,face_with_mask
1089.jpg,597,109,669,181,face_with_mask
1090.jpg,665,208,713,256,face_with_mask
1090.jpg,672,123,722,173,face_with_mask
1090.jpg,398,68,458,128,face_with_mask
1090.jpg,255,74,319,138,face_with_mask
1090.jpg,785,28,853,96,face_with_mask
1090.jpg,552,85,612,145,face_with_mask
1091.jpg,237,106,393,262,face_with_mask
1092.jpg,478,200,619,341,face_with_mask
1093.jpg,341,217,536,412,face_with_mask
1093.jpg,916,358,1141,583,face_with_mask
1093.jpg,522,288,804,570,face_with_mask
1093.jpg,727,22,870,165,face_with_mask
1094.jpg,1153,34,1233,114,face_with_mask
1094.jpg,814,508,894,588,face_with_mask
1094.jpg,280,271,335,326,face_with_mask
1094.jpg,574,123,626,175,face_with_mask
1095.jpg,96,79,478,461,face_with_mask
1097.jpg,321,633,369,681,face_with_mask
1098.jpg,498,118,591,211,face_with_mask
1098.jpg,615,192,746,323,face_with_mask
1098.jpg,591,68,687,164,face_with_mask
1098.jpg,485,233,594,342,face_with_mask
1098.jpg,344,254,447,357,face_with_mask
1098.jpg,327,161,406,240,face_with_mask
1098.jpg,415,96,493,174,face_with_mask
1099.jpg,234,105,402,273,face_with_mask
1101.jpg,387,118,682,413,face_with_mask
1102.jpg,123,62,493,426,face_with_mask
1103.png,421,286,489,354,face_with_mask
1104.jpg,378,16,584,222,face_with_mask
1105.jpg,172,221,222,271,face_with_mask
1108.jpg,38,207,110,279,face_with_mask
1108.jpg,40,229,117,306,face_with_mask
1108.jpg,36,179,106,249,face_with_mask
1109.jpg,284,96,529,341,face_with_mask
1110.jpg,307,289,550,532,face_with_mask
1111.jpg,574,841,632,899,face_with_mask
1111.jpg,144,121,492,469,face_with_mask
1112.jpg,324,54,372,102,face_with_mask
1112.jpg,71,1732,196,1857,face_with_mask
1112.jpg,47,158,102,213,face_with_mask
1112.jpg,49,306,296,553,face_with_mask
1113.jpg,645,573,713,641,face_with_mask
1113.jpg,378,133,441,196,face_with_mask
1113.jpg,546,101,618,173,face_with_mask
1113.jpg,475,235,525,285,face_with_mask
1114.png,511,358,578,425,face_with_mask
1116.jpg,356,201,621,466,face_with_mask
1116.jpg,901,547,938,584,face_with_mask
1117.jpg,1846,960,1950,1064,face_with_mask
1117.jpg,1995,982,2092,1079,face_with_mask
1117.jpg,1578,1470,1628,1520,face_with_mask
1117.jpg,1013,1873,1065,1925,face_with_mask
1117.jpg,782,2061,863,2142,face_with_mask
1117.jpg,909,1911,977,1979,face_with_mask
1117.jpg,1004,2084,1096,2176,face_with_mask
1117.jpg,1750,1802,1800,1852,face_with_mask
1117.jpg,2144,2144,2196,2196,face_with_mask
1117.jpg,1222,1855,1377,2010,face_with_mask
1117.jpg,1743,1585,1793,1635,face_with_mask
1117.jpg,1234,1483,1448,1697,face_with_mask
1118.jpg,35,421,185,571,face_with_mask
1118.jpg,204,312,352,460,face_with_mask
1119.jpg,437,32,523,118,face_no_mask
1120.jpg,334,190,405,261,face_with_mask
1120.jpg,246,103,314,171,face_with_mask
1120.jpg,575,103,657,185,face_with_mask
1122.jpg,206,241,298,333,face_with_mask
1122.jpg,694,258,829,393,face_with_mask
1124.jpg,283,198,359,274,face_with_mask
1125.jpg,495,10,599,114,face_with_mask
1125.jpg,56,160,152,256,face_with_mask
1127.jpg,326,135,539,348,face_with_mask
1129.jpg,518,130,587,199,face_with_mask
1130.jpg,484,592,531,639,face_with_mask
1130.jpg,281,232,352,303,face_with_mask
1130.jpg,763,305,827,369,face_with_mask
1130.jpg,442,117,517,192,face_with_mask
1130.jpg,55,186,145,276,face_with_mask
1130.jpg,687,266,750,329,face_with_mask
1130.jpg,256,110,344,198,face_with_mask
1130.jpg,36,28,130,122,face_with_mask
1130.jpg,383,33,440,90,face_with_mask
1131.jpg,15,176,193,354,face_with_mask
1131.jpg,161,99,473,411,face_with_mask
1131.jpg,424,328,496,400,face_with_mask
1132.jpg,282,139,680,537,face_with_mask
1133.jpg,205,352,293,440,face_with_mask
1133.jpg,441,62,619,240,face_with_mask
1134.jpg,162,119,223,180,face_no_mask
1134.jpg,765,120,834,189,face_with_mask
1134.jpg,190,239,269,318,face_with_mask
1134.jpg,440,87,520,167,face_with_mask
1134.jpg,308,142,362,196,face_with_mask
1136.jpg,137,214,197,274,face_with_mask
1136.jpg,72,407,132,467,face_with_mask
1137.jpg,349,108,589,348,face_with_mask
1138.jpg,132,192,629,689,face_with_mask
1139.jpg,122,300,172,350,face_with_mask
1139.jpg,118,22,168,72,face_with_mask
1140.jpg,343,95,513,265,face_with_mask
1140.jpg,547,142,714,309,face_with_mask
1141.jpg,342,155,539,352,face_with_mask
1141.jpg,445,522,753,830,face_with_mask
1141.jpg,481,651,622,792,face_with_mask
1141.jpg,320,644,469,793,face_with_mask
1142.jpg,429,6,489,66,face_with_mask
1143.jpg,219,408,284,473,face_with_mask
1143.jpg,625,8,821,204,face_with_mask
1143.jpg,751,227,910,386,face_with_mask
1143.jpg,185,225,245,285,face_with_mask
1143.jpg,678,37,792,151,face_with_mask
1146.jpg,1100,756,1625,1281,face_with_mask
1146.jpg,653,1444,767,1558,face_with_mask
1146.jpg,1987,848,2614,1475,face_with_mask
1146.jpg,2695,1410,3276,1991,face_with_mask
1146.jpg,2516,2770,2574,2828,face_with_mask
1146.jpg,235,1287,359,1411,face_with_mask
1146.jpg,828,930,1871,1973,face_with_mask
1146.jpg,237,1373,324,1460,face_with_mask
1147.jpg,750,72,797,119,face_with_mask
1148.jpg,675,205,728,258,face_with_mask
1148.jpg,316,267,391,342,face_with_mask
1149.jpg,428,281,475,328,face_with_mask
1149.jpg,329,122,410,203,face_with_mask
1151.jpg,578,372,628,422,face_with_mask
1152.jpg,49,67,116,134,face_with_mask
1155.jpg,458,79,515,136,face_with_mask
1156.jpg,696,115,804,223,face_with_mask
1156.jpg,246,126,338,218,face_with_mask
1156.jpg,91,244,194,347,face_with_mask
1157.jpg,942,718,1061,837,face_with_mask
1157.jpg,159,324,288,453,face_with_mask
1158.jpg,1292,580,1345,633,face_with_mask
1158.jpg,1429,171,1532,274,face_with_mask
1158.jpg,1559,832,1619,892,face_with_mask
1158.jpg,980,968,1030,1018,face_with_mask
1159.jpg,261,339,309,387,face_with_mask
1159.jpg,99,116,216,233,face_with_mask
1159.jpg,168,310,205,347,face_with_mask
1159.jpg,473,52,517,96,face_with_mask
1160.jpg,85,729,145,789,face_with_mask
1160.jpg,141,627,201,687,face_with_mask
1160.jpg,922,566,974,618,face_with_mask
1161.jpg,301,162,395,256,face_with_mask
1164.jpg,408,1304,463,1359,face_with_mask
1164.jpg,845,589,903,647,face_with_mask
1164.jpg,1228,323,1311,406,face_with_mask
1165.jpg,176,191,500,515,face_with_mask
1166.jpg,258,76,491,309,face_with_mask
1167.jpg,524,84,673,233,face_with_mask
1168.jpg,193,146,479,432,face_with_mask
1169.jpg,310,188,411,289,face_with_mask
1170.jpg,634,334,706,406,face_with_mask
1172.jpg,456,248,535,327,face_with_mask
1173.jpg,1538,534,1590,586,face_with_mask
1173.jpg,1529,549,1585,605,face_with_mask
1174.jpg,55,467,112,524,face_with_mask
1174.jpg,262,375,403,516,face_with_mask
1175.jpg,503,1899,560,1956,face_with_mask
1175.jpg,702,810,752,860,face_with_mask
1176.jpg,4526,2834,4586,2894,face_with_mask
1176.jpg,1610,2147,1670,2207,face_with_mask
1176.jpg,1926,3100,1990,3164,face_with_mask
1176.jpg,1158,2365,1208,2415,face_with_mask
1176.jpg,474,2104,598,2228,face_with_mask
1176.jpg,2285,1244,2335,1294,face_with_mask
1176.jpg,1322,2442,1372,2492,face_with_mask
1176.jpg,2253,2471,2303,2521,face_with_mask
1176.jpg,4741,3031,4884,3174,face_with_mask
1177.jpg,533,89,773,329,face_with_mask
1180.jpg,113,60,281,228,face_with_mask
1181.jpg,1790,1160,1882,1252,face_with_mask
1181.jpg,1354,867,1448,961,face_with_mask
1181.jpg,3372,2155,3428,2211,face_with_mask
1181.jpg,2104,1515,2154,1565,face_with_mask
1181.jpg,3163,267,3379,483,face_with_mask
1181.jpg,1977,490,2285,798,face_with_mask
1181.jpg,1494,872,1571,949,face_with_mask
1181.jpg,1695,1448,1745,1498,face_with_mask
1181.jpg,2123,2027,2187,2091,face_with_mask
1181.jpg,2572,1775,2743,1946,face_with_mask
1182.jpg,522,1014,558,1050,face_with_mask
1182.jpg,1016,768,1081,833,face_with_mask
1182.jpg,245,160,905,820,face_with_mask
1183.jpg,2309,1757,2348,1796,face_with_mask
1183.jpg,1343,1708,1393,1758,face_with_mask
1183.jpg,879,1117,937,1175,face_with_mask
1183.jpg,545,1744,603,1802,face_with_mask
1183.jpg,693,689,741,737,face_with_mask
1183.jpg,1788,1480,2254,1946,face_with_mask
1183.jpg,3754,1934,4173,2353,face_with_mask
1183.jpg,1629,278,1677,326,face_with_mask
1183.jpg,1250,1370,1304,1424,face_with_mask
1183.jpg,1060,1771,1117,1828,face_with_mask
1183.jpg,1244,1772,1306,1834,face_with_mask
1183.jpg,2597,2166,2647,2216,face_with_mask
1183.jpg,2746,1730,2960,1944,face_with_mask
1183.jpg,1235,1586,1308,1659,face_with_mask
1183.jpg,591,511,663,583,face_with_mask
1183.jpg,591,573,645,627,face_with_mask
1183.jpg,2591,2148,2641,2198,face_with_mask
1183.jpg,1634,2160,1702,2228,face_with_mask
1183.jpg,4132,2180,4196,2244,face_with_mask
1183.jpg,466,1198,516,1248,face_with_mask
1183.jpg,648,1993,698,2043,face_with_mask
1183.jpg,469,1215,519,1265,face_with_mask
1183.jpg,1069,1259,1125,1315,face_with_mask
1183.jpg,3481,2212,3531,2262,face_with_mask
1183.jpg,3167,2248,3217,2298,face_with_mask
1185.jpg,338,65,466,193,face_with_mask
1187.jpg,368,189,886,707,face_with_mask
1187.jpg,1633,419,2216,1002,face_with_mask
1187.jpg,1850,1195,1937,1282,face_with_mask
1188.jpg,287,330,345,388,face_with_mask
1188.jpg,840,326,907,393,face_with_mask
1188.jpg,611,602,672,663,face_with_mask
1189.jpg,737,305,829,397,face_with_mask
1189.jpg,567,200,671,304,face_with_mask
1189.jpg,528,534,580,586,face_with_mask
1189.jpg,85,56,189,160,face_with_mask
1190.jpg,1871,973,1926,1028,face_with_mask
1190.jpg,1694,660,1749,715,face_with_mask
1190.jpg,1766,1274,1830,1338,face_with_mask
1190.jpg,1431,1277,1499,1345,face_with_mask
1190.jpg,1603,866,1667,930,face_with_mask
1191.jpg,68,240,110,282,face_with_mask
1191.jpg,146,120,249,223,face_with_mask
1192.jpg,244,243,321,320,face_with_mask
1193.jpg,97,108,319,330,face_with_mask
1195.jpg,1397,1638,1450,1691,face_with_mask
1195.jpg,1509,1591,1612,1694,face_with_mask
1196.jpg,16,206,170,360,face_with_mask
1196.jpg,78,419,128,469,face_with_mask
1197.jpg,277,113,327,163,face_with_mask
1197.jpg,289,175,352,238,face_with_mask
1198.jpg,443,114,500,171,face_with_mask
1198.jpg,294,92,354,152,face_with_mask
1200.jpg,379,413,430,464,face_with_mask
1201.jpg,105,268,875,1038,face_with_mask
1204.jpg,787,542,864,619,face_with_mask
1204.jpg,2320,2444,2401,2525,face_with_mask
1204.jpg,1977,2183,2225,2431,face_with_mask
1204.jpg,612,2479,684,2551,face_with_mask
1204.jpg,2314,2475,2395,2556,face_with_mask
1204.jpg,310,448,357,495,face_with_mask
